iter	Logloss
273	0.01995714027
274	0.01986427994
275	0.01952923029
276	0.01943246219
277	0.01924420166
278	0.01919916247
279	0.01914320873
280	0.0190412751
281	0.01893371071
282	0.01876138236
283	0.0185791162
284	0.01844878086
285	0.01838533969
286	0.01831248113
287	0.01821994351
288	0.01814989132
289	0.01795486185
290	0.01781035141
291	0.0177545014
292	0.01747629195
293	0.01744552786
294	0.01735335519
295	0.01716452226
296	0.01708027448
297	0.01702471525
298	0.01691578413
299	0.01675511002
300	0.01669032795
301	0.01665258864
302	0.01640069758
303	0.01634300481
304	0.0163122839
305	0.01618824513
306	0.01603511036
307	0.01591310733
308	0.01577753175
309	0.01572559405
310	0.01565151954
311	0.01559619788
312	0.01549721875
313	0.01538932272
314	0.01526883662
315	0.01522498363
316	0.0151731433
317	0.01504349052
318	0.01502016743
319	0.01491291136
320	0.01475936762
321	0.01465726799
322	0.01443851888
323	0.01438637217
324	0.01434991739
325	0.01425080616
326	0.01412331341
327	0.0140418422
328	0.01381355571
329	0.01378931869
330	0.01372412164
331	0.01365980743
332	0.01355859402
333	0.01349816346
334	0.01344738762
335	0.01337184819
336	0.01333670919
337	0.01319866006
338	0.01317281714
339	0.01314189514
340	0.01309789708
341	0.01297095656
342	0.01281207882
343	0.01272416529
344	0.01264634801
345	0.01248766474
346	0.01243072469
347	0.01239931858
348	0.01234405085
349	0.01224424505
350	0.01222458299
351	0.01215224298
352	0.01205877838
353	0.01201129195
354	0.01196898253
355	0.01189280384
356	0.01187263663
357	0.01179122775
358	0.01173868834
359	0.01166266486
360	0.01162183506
361	0.01155726955
362	0.01147034754
363	0.01142495845
364	0.01137760889
365	0.01134958966
366	0.01132076783
367	0.01122377283
368	0.01114289101
369	0.01111854705
370	0.0110180942
371	0.01089717448
372	0.01088249807
373	0.01084993111
374	0.01082322847
375	0.01080479844
376	0.01066040813
377	0.01062304619
378	0.01059933747
379	0.01048008293
380	0.01044943752
381	0.01043369845
382	0.01038371723
383	0.01031407237
384	0.01028645832
385	0.01026416929
386	0.01019356625
387	0.01013647888
388	0.01012160337
389	0.01007288127
390	0.01001758913
391	0.009984408695
392	0.009958620731
393	0.0099153489
394	0.009888460346
395	0.009813481282
396	0.009747312204
397	0.009702070262
398	0.009702070262
399	0.00968389345
400	0.009643677543
401	0.009609557789
402	0.009566996307
403	0.009549907037
404	0.009472050461
405	0.009436592944
406	0.009402314199
407	0.009193467703
408	0.009138933918
409	0.009084208831
410	0.009049779343
411	0.009032682517
412	0.009032672344
413	0.008995975875
414	0.008995840037
415	0.008975584679
416	0.008918334815
417	0.008886755039
418	0.008866413827
419	0.008866338584
420	0.008847327441
421	0.008807257225
422	0.008777745015
423	0.00874122172
424	0.008731274922
425	0.008672314401
426	0.008596746492
427	0.008569921678
428	0.008516893085
429	0.008477379064
430	0.00843223606
431	0.008337017182
432	0.008306250496
433	0.008222023389
434	0.008199831122
435	0.008199692936
436	0.00817016253
437	0.008156217954
438	0.008139920101
439	0.008081007213
440	0.008070337599
441	0.008050643983
442	0.008013154226
443	0.007990140805
444	0.007990067249
445	0.007942860432
446	0.007942719924
447	0.007936858862
448	0.00793686522
449	0.007893757768
450	0.007885786323
451	0.007846002225
452	0.007828535015
453	0.007798207612
454	0.00779817773
455	0.007728091913
456	0.007727643246
457	0.007663045566
458	0.007641831103
459	0.007641760946
460	0.007624452393
461	0.007562891492
462	0.007562813291
463	0.007522274494
464	0.007388486618
465	0.007388486618
466	0.007363184316
467	0.007347497696
468	0.007317122652
469	0.00726978373
470	0.007269683912
471	0.00725168427
472	0.007251747213
473	0.00724022937
474	0.007204229271
475	0.007194597941
476	0.007184166738
477	0.007167620803
478	0.007116473285
479	0.007065549298
480	0.00706551878
481	0.007039267588
482	0.007021332384
483	0.007005789703
484	0.0069617123
485	0.006933804484
486	0.006914573934
487	0.006902409085
488	0.006889359005
489	0.006889316849
490	0.006877384476
491	0.006877327891
492	0.0068773476
493	0.006863188495
494	0.006808816738
495	0.006739864322
496	0.006710018023
497	0.006709987505
498	0.006676582874
499	0.006651419953
500	0.006635692975
501	0.006518734369
502	0.006497176084
503	0.006497168455
504	0.006468100487
505	0.006452365912
506	0.006432369808
507	0.006432048738
508	0.006417534154
509	0.006385637953
510	0.006359561048
511	0.00633408616
512	0.006334025125
513	0.006301563763
514	0.006269432543
515	0.006243762148
516	0.006199359939
517	0.006174083427
518	0.006174077705
519	0.006157545443
520	0.006133923738
521	0.006077243203
522	0.006042718568
523	0.006042677878
524	0.006042438823
525	0.006042361258
526	0.006042194683
527	0.006024243851
528	0.00602181635
529	0.006021744091
530	0.005998564889
531	0.005981906803
532	0.005981894088
533	0.00595770584
534	0.00592858878
535	0.005909001422
536	0.005895672353
537	0.005872373284
538	0.00586489797
539	0.005847932888
540	0.005831475649
541	0.005831455303
542	0.005830278664
543	0.005824106925
544	0.005820228429
545	0.005820290736
546	0.005795423089
547	0.00579548476
548	0.005792366025
549	0.005773004175
550	0.005709636173
551	0.005688290374
552	0.005658648269
553	0.005620916386
554	0.005620857259
555	0.005604742598
556	0.005604743869
557	0.005597185682
558	0.005578899321
559	0.00557083906
560	0.005570921712
561	0.005563327726
562	0.005563299116
563	0.005522870853
564	0.005508722279
565	0.005508612924
566	0.005508667602
567	0.005508566512
568	0.005508615467
569	0.005508567784
570	0.005508500391
571	0.005508478138
572	0.005496426408
573	0.005483952984
574	0.005483968878
575	0.005483870968
576	0.005483807389
577	0.005483883683
578	0.005476946656
579	0.005473317582
580	0.005473287065
581	0.005465258619
582	0.005465224923
583	0.005458985462
584	0.005458891366
585	0.00545890726
586	0.005458680286
587	0.005458670749
588	0.005458689187
589	0.005458620522
590	0.005458731149
591	0.005437531297
592	0.005406530781
593	0.005390365315
594	0.005390334797
595	0.005352551323
596	0.005333386919
597	0.005313304507
598	0.005313390338
599	0.005302345811
600	0.005301930326
601	0.005273315379
602	0.005273194898
603	0.00522768875
604	0.005227634073
605	0.005227600058
606	0.005227598787
607	0.005227625808
608	0.005217223323
609	0.005217181362
610	0.005217059291
611	0.005211946741
612	0.005199386301
613	0.005199338936
614	0.005199336075
615	0.005199336075
616	0.00519578777
617	0.005146378637
618	0.005146234633
619	0.005146204115
620	0.005145986237
621	0.005141656996
622	0.005141565761
623	0.005141511719
624	0.005141513309
625	0.005136032225
626	0.005109914604
627	0.005103234751
628	0.005103239837
629	0.00510320932
630	0.00510309774
631	0.00510310219
632	0.005068936577
633	0.00506889398
634	0.005042556309
635	0.005042474929
636	0.005042500996
637	0.005005438926
638	0.005005453867
639	0.004981414183
640	0.004952562551
641	0.004937579861
642	0.004899052178
643	0.004899051224
644	0.004867060183
645	0.004867024897
646	0.004835771924
647	0.004817251533
648	0.004800622043
649	0.004800698337
650	0.004800648428
651	0.004800653832
652	0.004800641117
653	0.004800593433
654	0.004800563233
655	0.004795761165
656	0.004767748351
657	0.004767732457
658	0.004767763928
659	0.00476762342
660	0.004757749076
661	0.004757671193
662	0.004757563427
663	0.004757597124
664	0.004757530367
665	0.004757360515
666	0.0047512498
667	0.004751205931
668	0.004723477677
669	0.004707213763
670	0.004706983927
671	0.004706983967
672	0.004706692323
673	0.004706746365
674	0.00470659632
675	0.004706456448
676	0.004706503813
677	0.004706460262
678	0.004702638571
679	0.004699836178
680	0.00469989467
681	0.004695978443
682	0.004660735604
683	0.004660663124
684	0.004660518068
685	0.004660526333
686	0.00466049518
687	0.004660389958
688	0.004660442092
689	0.004660439231
690	0.004660403945
691	0.004633137407
692	0.004615708543
693	0.004615792149
694	0.00461568343
695	0.004615615083
696	0.004615619533
697	0.004615513358
698	0.004615521623
699	0.004615475847
700	0.004615475847
701	0.004615469489
702	0.004615427527
703	0.004615426573
704	0.004615437064
705	0.004585871007
706	0.004585874919
707	0.00456825673
708	0.004542468022
709	0.004523642122
710	0.004504666377
711	0.004504577685
712	0.004504601845
713	0.00450469912
714	0.00450457387
715	0.004504508385
716	0.004489330813
717	0.004489254201
718	0.004489168053
719	0.004488786583
720	0.004488594258
721	0.004488594258
722	0.004488516538
723	0.004488463768
724	0.004463113963
725	0.004463035126
726	0.004463041166
727	0.004462995389
728	0.004463017642
729	0.004463015099
730	0.004462997932
731	0.004462870776
732	0.004461381014
733	0.004461394047
734	0.004461311713
735	0.004461334063
736	0.004461349322
737	0.004461271121
738	0.004461218351
739	0.004461226298
740	0.004460944011
741	0.004459564998
742	0.004459441974
743	0.004459492836
744	0.004459435934
745	0.004459506506
746	0.00445905329
747	0.004459109875
748	0.004458991619
749	0.00445893122
750	0.004459006878
751	0.004458916279
752	0.004458886397
753	0.004458902291
754	0.004458798023
755	0.004436899645
756	0.00441631762
757	0.004416110452
758	0.004416023668
759	0.004415979163
760	0.004415992514
761	0.004396174306
762	0.004395996922
763	0.004395941169
764	0.004395993939
765	0.0043959666
766	0.004396031132
767	0.004395782859
768	0.004395873776
769	0.004395675411
770	0.004395612469
771	0.004395601661
772	0.004395590852
773	0.004395583859
774	0.004395583859
775	0.004395583859
776	0.004395583859
777	0.004395583859
778	0.004386909237
779	0.004386843751
780	0.004386770319
781	0.004386799247
782	0.004365469977
783	0.004365478243
784	0.004365405128
785	0.004365407035
786	0.004365243003
787	0.004365308489
788	0.004365304038
789	0.004364650233
790	0.004364654683
791	0.004364647054
792	0.004364614947
793	0.00436465373
794	0.004364649597
795	0.004364535156
796	0.004364544057
797	0.004364307864
798	0.004364184522
799	0.004364163859
800	0.004364154322
801	0.004364220444
802	0.004364135885
803	0.004364119036
804	0.004364108546
805	0.004344226344
806	0.004344182157
807	0.004342224263
808	0.004333529947
809	0.004333562055
810	0.00433354616
811	0.004333495933
812	0.004333322144
813	0.004333253479
814	0.004333093898
815	0.004333124416
816	0.00433307101
817	0.00433307101
818	0.004333028412
819	0.004333039856
820	0.004332982856
821	0.004332907834
822	0.004332928179
823	0.004332865872
824	0.00433281946
825	0.004332882085
826	0.004332809605
827	0.004332960922
828	0.004332846799
829	0.004332810877
830	0.0043327953
831	0.004332802294
832	0.004330905533
833	0.004330853081
834	0.004330828286
835	0.004330821292
836	0.004330739912
837	0.004330707169
838	0.004330353453
839	0.004330293054
840	0.004330235198
841	0.004330239013
842	0.004330035562
843	0.004330031112
844	0.004330011402
845	0.004329986925
846	0.004329922393
847	0.004329665854
848	0.004329790786
849	0.004329714174
850	0.004329690968
851	0.004329721803
852	0.004328349245
853	0.004328367683
854	0.004328424268
855	0.004328338437
856	0.004321085719
857	0.004321106382
858	0.004321106382
859	0.004321134038
860	0.004321081806
861	0.004321029036
862	0.004320545621
863	0.004320481089
864	0.004320427366
865	0.004319089263
866	0.004319089263
867	0.004319009154
868	0.004318869918
869	0.004318869918
870	0.004318362563
871	0.004318362563
872	0.004318305661
873	0.004318305661
874	0.004318305661
875	0.004318305661
876	0.004318286587
877	0.004318286587
878	0.004318286587
879	0.004318286587
880	0.004318286587
881	0.004318286587
882	0.004318286587
883	0.004318309793
884	0.004318266242
885	0.004318266242
886	0.004318266242
887	0.004318266242
888	0.004297506869
889	0.004279196297
890	0.004279222047
891	0.004279080585
892	0.004279192483
893	0.004279072955
894	0.004279193754
895	0.004278935626
896	0.004278886035
897	0.004262810435
898	0.004262730326
899	0.004262677239
900	0.004246531861
901	0.004246358292
902	0.004246473051
903	0.004246387538
904	0.004227368263
905	0.004198951059
906	0.004195614763
907	0.004195638923
908	0.004195209632
909	0.004192184331
910	0.004192203405
911	0.004192132197
912	0.004192206584
913	0.004192170662
914	0.004192149363
915	0.004179218861
916	0.00417922204
917	0.004179228398
918	0.004178761734
919	0.004174799257
920	0.004174792263
921	0.004174792263
922	0.004174792263
923	0.004174792263
924	0.004174784634
925	0.004174706433
926	0.004174640629
927	0.004174640629
928	0.004174632682
929	0.004174646351
930	0.004174653027
931	0.004174642536
932	0.004173052541
933	0.004152375021
934	0.004152432242
935	0.0041522787
936	0.00415225772
937	0.004152279972
938	0.004152239282
939	0.004152206857
940	0.004148470556
941	0.004148553208
942	0.004148442582
943	0.004148424144
944	0.004148318604
945	0.004148318604
946	0.004148318604
947	0.004148318604
948	0.004148318604
949	0.004132005687
950	0.004131862636
951	0.004131795878
952	0.004131643291
953	0.004114910259
954	0.00411480758
955	0.004114780559
956	0.004114854628
957	0.004113358313
958	0.004113325888
959	0.004113250009
960	0.00411319565
961	0.004113189928
962	0.00411307199
963	0.004113085341
964	0.004112962317
965	0.00411299061
966	0.004112924806
967	0.004112996968
968	0.004112996968
969	0.004112938476
970	0.004112924904
971	0.004112804105
972	0.004109289913
973	0.004109243501
974	0.004109317251
975	0.004109206943
976	0.004109254309
977	0.004109154809
978	0.004109124609
979	0.004109060175
980	0.004109136053
981	0.004109001585
982	0.004109091328
983	0.004109024571
984	0.004109062082
985	0.004108984517
986	0.004108896143
987	0.004108872619
988	0.004108885335
989	0.004108679023
990	0.004108732747
991	0.004108657088
992	0.004108568079
993	0.004108655817
994	0.004094645901
995	0.004066832307
996	0.004038645458
997	0.00402240859
998	0.004022417808
999	0.004022330706
